Título,Descripción,Categoría,Latitud,Longitud,Fecha del hecho
Hecho #9207: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados",DESLIZAMIENTO,-33.721647,-72.938399,14/03/2008
Hecho #9208: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Evaluación preliminar de impacto socioeconómico, ambiental y vial",VIENTO,-40.842225,-56.636438,02/03/2012
Hecho #9209: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Reporte de evento con daños materiales y cortes de energía, Interviene defensa civil, bomberos y autoridades locales",GRANIZO,-46.651885,-66.868494,16/08/2022
Hecho #9210: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Se emiten alertas tempranas y recomendaciones a la población, Interviene defensa civil, bomberos y autoridades locales",INUNDACION,-29.665328,-53.807469,23/01/2003
Hecho #9211: evento reportado,"Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados",SEQUIA,-22.853864,-57.816703,26/07/2014
Hecho #9212: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Interviene defensa civil, bomberos y autoridades locales, Interviene defensa civil, bomberos y autoridades locales",TORMENTA,-42.052470,-68.179194,28/11/2006
Hecho #9213: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados, Interviene defensa civil, bomberos y autoridades locales",SEQUIA,-50.414214,-53.424017,07/12/2013
Hecho #9214: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Evaluación preliminar de impacto socioeconómico, ambiental y vial",SISMO,-51.287379,-63.008388,08/04/2020
Hecho #9215: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía, Evaluación preliminar de impacto socioeconómico, ambiental y vial",DESLIZAMIENTO,-54.783693,-62.541524,22/09/2023
Hecho #9216: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial",TORMENTA,-29.705515,-54.809637,31/07/2006
Hecho #9217: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados",NEVADA,-21.632557,-54.631939,01/02/2017
Hecho #9218: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Se emiten alertas tempranas y recomendaciones a la población",SEQUIA,-21.244196,-59.062350,17/12/2010
Hecho #9219: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Se emiten alertas tempranas y recomendaciones a la población",TORMENTA ELECTRICA,-28.337293,-53.431007,11/12/2012
Hecho #9220: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población, Interviene defensa civil, bomberos y autoridades locales",NEVADA,-49.485752,-66.422594,26/02/2004
Hecho #9221: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población, Reporte de evento con daños materiales y cortes de energía",NEVADA,-21.757878,-68.353268,21/01/2022
Hecho #9222: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Reporte de evento con daños materiales y cortes de energía",SISMO,-43.854343,-72.414866,16/05/2004
Hecho #9223: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados, Afecta a varias localidades, se registraron evacuados",GRANIZO,-43.656933,-66.073101,09/01/2001
Hecho #9224: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población",NEVADA,-31.630544,-60.947333,23/06/2019
Hecho #9225: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población, Interviene defensa civil, bomberos y autoridades locales",TORMENTA,-53.332328,-66.892419,11/06/2010
Hecho #9226: evento reportado,"Afecta a varias localidades, se registraron evacuados, Interviene defensa civil, bomberos y autoridades locales",VIENTO,-26.923829,-61.407595,19/09/2001
Hecho #9227: evento reportado,"Afecta a varias localidades, se registraron evacuados, Reporte de evento con daños materiales y cortes de energía",GRANIZO,-21.091893,-72.032285,13/07/2017
Hecho #9228: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Evaluación preliminar de impacto socioeconómico, ambiental y vial",SISMO,-28.647628,-65.918179,04/05/2007
Hecho #9229: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Reporte de evento con daños materiales y cortes de energía",VIENTO,-28.422999,-58.039902,18/02/2025
Hecho #9230: evento reportado,"Afecta a varias localidades, se registraron evacuados, Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población",SISMO,-41.729335,-70.913463,03/04/2025
Hecho #9231: evento reportado,"Afecta a varias localidades, se registraron evacuados, Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población",SEQUIA,-52.758673,-58.703251,04/03/2014
Hecho #9232: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población, Se emiten alertas tempranas y recomendaciones a la población",NEVADA,-28.049307,-57.733778,02/04/2012
Hecho #9233: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Interviene defensa civil, bomberos y autoridades locales",TORMENTA,-34.696625,-61.624770,15/06/2011
Hecho #9234: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Interviene defensa civil, bomberos y autoridades locales",TORMENTA,-24.082485,-55.278249,11/08/2015
Hecho #9235: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía",TORMENTA ELECTRICA,-51.057261,-53.908730,29/05/2023
Hecho #9236: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población, Reporte de evento con daños materiales y cortes de energía",SEQUIA,-44.625816,-72.306450,01/07/2016
Hecho #9237: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población, Interviene defensa civil, bomberos y autoridades locales",VIENTO,-42.737691,-59.418340,22/07/2002
Hecho #9238: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados, Evaluación preliminar de impacto socioeconómico, ambiental y vial",SISMO,-31.768490,-68.256510,18/01/2005
Hecho #9239: evento reportado,"Afecta a varias localidades, se registraron evacuados, Reporte de evento con daños materiales y cortes de energía, Interviene defensa civil, bomberos y autoridades locales",INCENDIO,-28.216664,-64.836334,17/03/2016
Hecho #9240: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados, Interviene defensa civil, bomberos y autoridades locales",INCENDIO,-22.325306,-60.536914,05/07/2009
Hecho #9241: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población, Se emiten alertas tempranas y recomendaciones a la población",GRANIZO,-44.956157,-58.754555,05/05/2012
Hecho #9242: evento reportado,"Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población",VIENTO,-38.216362,-56.196181,26/04/2010
Hecho #9243: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Afecta a varias localidades, se registraron evacuados, Reporte de evento con daños materiales y cortes de energía",INUNDACION,-54.015328,-58.892262,06/05/2015
Hecho #9244: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Reporte de evento con daños materiales y cortes de energía",TORMENTA ELECTRICA,-46.398412,-57.452020,09/12/2005
Hecho #9245: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía",DESLIZAMIENTO,-42.283881,-61.018576,24/11/2001
Hecho #9246: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Afecta a varias localidades, se registraron evacuados",INCENDIO,-34.810589,-70.658818,09/01/2006
Hecho #9247: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población",INUNDACION,-38.991253,-72.571394,14/03/2017
Hecho #9248: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Afecta a varias localidades, se registraron evacuados",GRANIZO,-42.607848,-62.404339,27/08/2015
Hecho #9249: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población",TORMENTA ELECTRICA,-33.781349,-58.689179,01/11/2020
Hecho #9250: evento reportado,"Afecta a varias localidades, se registraron evacuados, Afecta a varias localidades, se registraron evacuados",TORMENTA,-26.827067,-70.822688,17/10/2002
Hecho #9251: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía, Interviene defensa civil, bomberos y autoridades locales",TORMENTA,-46.782841,-64.414081,24/08/2003
Hecho #9252: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial",GRANIZO,-43.342220,-67.876452,29/04/2003
Hecho #9253: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados",INCENDIO,-31.032596,-61.658139,28/06/2014
Hecho #9254: evento reportado,"Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población",SISMO,-28.550020,-65.189945,05/10/2014
Hecho #9255: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población, Se emiten alertas tempranas y recomendaciones a la población",TORMENTA ELECTRICA,-26.936506,-68.970650,07/02/2004
Hecho #9256: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población",GRANIZO,-47.882739,-72.912146,28/07/2011
Hecho #9257: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Afecta a varias localidades, se registraron evacuados",VIENTO,-36.664923,-66.569498,28/04/2001
Hecho #9258: evento reportado,"Afecta a varias localidades, se registraron evacuados, Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía",INUNDACION,-24.399623,-62.676757,04/10/2015
Hecho #9259: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Afecta a varias localidades, se registraron evacuados",VIENTO,-41.673685,-54.415818,04/09/2014
Hecho #9260: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Reporte de evento con daños materiales y cortes de energía",INCENDIO,-40.383975,-68.450480,10/09/2000
Hecho #9261: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Afecta a varias localidades, se registraron evacuados",INUNDACION,-21.516020,-62.754899,12/04/2002
Hecho #9262: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Se emiten alertas tempranas y recomendaciones a la población",INUNDACION,-51.156210,-61.670069,24/02/2018
Hecho #9263: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Reporte de evento con daños materiales y cortes de energía",NEVADA,-31.009532,-60.015447,25/02/2023
