Título,Descripción,Categoría,Latitud,Longitud,Fecha del hecho
Hecho #941: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Evaluación preliminar de impacto socioeconómico, ambiental y vial",DESLIZAMIENTO,-46.005646,-59.806546,17/02/2014
Hecho #942: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Reporte de evento con daños materiales y cortes de energía",INUNDACION,-26.219730,-54.415223,13/12/2018
Hecho #943: evento reportado,"Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población",SEQUIA,-48.897270,-63.511751,15/12/2000
Hecho #944: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados",GRANIZO,-40.938690,-63.907644,08/12/2024
Hecho #945: evento reportado,"Afecta a varias localidades, se registraron evacuados, Afecta a varias localidades, se registraron evacuados",INCENDIO,-39.704784,-54.255214,07/04/2020
Hecho #946: evento reportado,"Afecta a varias localidades, se registraron evacuados, Interviene defensa civil, bomberos y autoridades locales",TORMENTA,-46.661195,-53.804171,17/12/2007
Hecho #947: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población",SEQUIA,-30.851663,-53.784654,15/01/2013
Hecho #948: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población",SEQUIA,-26.054622,-56.622052,30/06/2023
Hecho #949: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Evaluación preliminar de impacto socioeconómico, ambiental y vial",SISMO,-25.264445,-63.751877,24/12/2021
Hecho #950: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Reporte de evento con daños materiales y cortes de energía",INCENDIO,-43.463047,-68.794014,12/04/2021
Hecho #951: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Afecta a varias localidades, se registraron evacuados",VIENTO,-36.951087,-65.331182,03/05/2025
Hecho #952: evento reportado,"Afecta a varias localidades, se registraron evacuados, Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población",INCENDIO,-46.554182,-54.234050,28/02/2019
Hecho #953: evento reportado,"Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población, Interviene defensa civil, bomberos y autoridades locales",VIENTO,-46.676919,-65.728914,31/01/2024
Hecho #954: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía",GRANIZO,-49.517362,-57.865651,23/07/2024
Hecho #955: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía",INCENDIO,-23.039354,-54.539913,02/07/2000
Hecho #956: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Interviene defensa civil, bomberos y autoridades locales",DESLIZAMIENTO,-24.808380,-53.592157,03/11/2016
Hecho #957: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial",NEVADA,-28.569804,-54.046517,06/08/2008
Hecho #958: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población",INCENDIO,-37.399508,-61.898848,28/09/2012
Hecho #959: evento reportado,"Afecta a varias localidades, se registraron evacuados, Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía",NEVADA,-38.319331,-63.162399,26/04/2004
Hecho #960: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial",NEVADA,-36.988647,-53.247190,25/05/2017
Hecho #961: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Evaluación preliminar de impacto socioeconómico, ambiental y vial",DESLIZAMIENTO,-36.756688,-68.636416,30/06/2021
Hecho #962: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Reporte de evento con daños materiales y cortes de energía",NEVADA,-40.224855,-69.249395,09/08/2010
Hecho #963: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población",SISMO,-50.520336,-53.736354,23/12/2017
Hecho #964: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Interviene defensa civil, bomberos y autoridades locales",DESLIZAMIENTO,-50.727429,-59.216104,13/05/2008
Hecho #965: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Interviene defensa civil, bomberos y autoridades locales",INCENDIO,-22.623510,-62.273920,19/04/2019
Hecho #966: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial",SISMO,-38.610954,-70.359004,12/02/2002
Hecho #967: evento reportado,"Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población, Se emiten alertas tempranas y recomendaciones a la población",TORMENTA,-22.591012,-62.735195,30/08/2022
Hecho #968: evento reportado,"Afecta a varias localidades, se registraron evacuados, Evaluación preliminar de impacto socioeconómico, ambiental y vial",TORMENTA,-49.438386,-54.115577,25/09/2009
Hecho #969: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población",INUNDACION,-36.149837,-60.942174,30/12/2012
Hecho #970: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial",INCENDIO,-47.937613,-64.907428,06/09/2020
Hecho #971: evento reportado,"Afecta a varias localidades, se registraron evacuados, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Reporte de evento con daños materiales y cortes de energía",GRANIZO,-46.391723,-61.977940,07/10/2000
Hecho #972: evento reportado,"Afecta a varias localidades, se registraron evacuados, Interviene defensa civil, bomberos y autoridades locales",VIENTO,-53.978144,-55.277098,05/05/2024
Hecho #973: evento reportado,"Afecta a varias localidades, se registraron evacuados, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Evaluación preliminar de impacto socioeconómico, ambiental y vial",DESLIZAMIENTO,-50.955587,-54.743027,27/10/2015
Hecho #974: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población",DESLIZAMIENTO,-23.827154,-64.998237,09/02/2025
Hecho #975: evento reportado,"Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población",GRANIZO,-44.067878,-60.838780,11/03/2014
Hecho #976: evento reportado,"Afecta a varias localidades, se registraron evacuados, Evaluación preliminar de impacto socioeconómico, ambiental y vial",NEVADA,-34.323607,-67.415948,26/04/2005
Hecho #977: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Se emiten alertas tempranas y recomendaciones a la población",SISMO,-39.189520,-63.978294,30/12/2014
Hecho #978: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Interviene defensa civil, bomberos y autoridades locales",VIENTO,-41.384658,-68.602347,18/09/2014
Hecho #979: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Interviene defensa civil, bomberos y autoridades locales",VIENTO,-36.915873,-62.370555,16/09/2023
Hecho #980: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía",INUNDACION,-48.633876,-61.435197,28/10/2014
Hecho #981: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Interviene defensa civil, bomberos y autoridades locales, Reporte de evento con daños materiales y cortes de energía",TORMENTA ELECTRICA,-21.387467,-66.243265,18/06/2010
Hecho #982: evento reportado,"Afecta a varias localidades, se registraron evacuados, Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados",DESLIZAMIENTO,-27.177532,-67.557634,13/07/2004
Hecho #983: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Evaluación preliminar de impacto socioeconómico, ambiental y vial",DESLIZAMIENTO,-29.785102,-69.979488,24/05/2008
Hecho #984: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Afecta a varias localidades, se registraron evacuados",NEVADA,-39.062184,-70.209127,23/12/2014
Hecho #985: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Afecta a varias localidades, se registraron evacuados",VIENTO,-49.802178,-58.770778,02/07/2009
Hecho #986: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía, Interviene defensa civil, bomberos y autoridades locales",INCENDIO,-23.697361,-68.567240,04/05/2009
Hecho #987: evento reportado,"Afecta a varias localidades, se registraron evacuados, Reporte de evento con daños materiales y cortes de energía",TORMENTA ELECTRICA,-43.392840,-70.640460,16/05/2000
Hecho #988: evento reportado,"Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población",VIENTO,-53.296373,-53.022566,07/04/2024
Hecho #989: evento reportado,"Afecta a varias localidades, se registraron evacuados, Interviene defensa civil, bomberos y autoridades locales",TORMENTA ELECTRICA,-43.358275,-67.801670,18/07/2021
Hecho #990: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Reporte de evento con daños materiales y cortes de energía, Evaluación preliminar de impacto socioeconómico, ambiental y vial",SEQUIA,-27.988461,-55.079034,28/07/2006
Hecho #991: evento reportado,"Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población, Interviene defensa civil, bomberos y autoridades locales",VIENTO,-33.827903,-60.816281,16/07/2003
Hecho #992: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Reporte de evento con daños materiales y cortes de energía",TORMENTA ELECTRICA,-29.471488,-58.698597,01/07/2021
Hecho #993: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Se emiten alertas tempranas y recomendaciones a la población",SEQUIA,-28.016397,-61.781622,17/07/2021
Hecho #994: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población",TORMENTA ELECTRICA,-47.793543,-69.383776,03/02/2023
Hecho #995: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial",INUNDACION,-23.591367,-56.058969,04/02/2014
Hecho #996: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Se emiten alertas tempranas y recomendaciones a la población, Reporte de evento con daños materiales y cortes de energía",SEQUIA,-40.108354,-56.440545,12/12/2018
Hecho #997: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Interviene defensa civil, bomberos y autoridades locales",SISMO,-33.273536,-66.006291,14/10/2018
Hecho #998: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Reporte de evento con daños materiales y cortes de energía, Interviene defensa civil, bomberos y autoridades locales",INCENDIO,-54.921502,-57.722986,12/07/2005
